source_ip,request_rate,failed_login_attempts,status_code,request_interval,network_traffic_volume,session_duration,data_transfer_size,cpu_usage,geographic_location,request_method,request_rate_norm,request_interval_norm,network_traffic_volume_norm,session_duration_norm,data_transfer_size_norm,cpu_usage_norm,failed_login_attempts_norm
217.11.19.84,1,0,200,0.0,323,0.0,323,10.45,Unknown,GET,0.0,0.0,0.0005711284826902097,0.0,0.0005711284826902097,0.13108379327646763,0.0
217.11.27.114,1,0,200,0.0,7792,0.0,7792,13.6,Unknown,GET,0.0,0.0,0.013777811570037504,0.0,0.013777811570037504,0.17059708981435023,0.0
217.11.27.146,1,0,200,0.0,2894,574.0,2894,14.84,Unknown,GET,0.0,0.0,0.005117169748933333,0.3213885778275476,0.005117169748933333,0.18615153035624687,0.0
217.11.27.146,1,0,200,574.0,85967,574.0,85967,19.68,Unknown,GET,0.0,0.0015226675862800754,0.15200681817779954,0.3213885778275476,0.15200681817779954,0.24686402408429503,0.0
217.11.27.162,1,0,200,0.0,2990,0.0,2990,18.17,Unknown,GET,0.0,0.0,0.0052869169140672655,0.0,0.0052869169140672655,0.22792272955343706,0.0
217.11.28.194,1,0,200,0.0,217,0.0,217,27.0,Unknown,GET,0.0,0.0,0.00038369932118815944,0.0,0.00038369932118815944,0.33868539889613647,0.0
217.146.213.101,1,0,200,0.0,1552,0.0,1552,24.77,Unknown,GET,0.0,0.0,0.0027442458363319054,0.0,0.0027442458363319054,0.31071249372804816,0.0
217.146.218.171,1,0,200,0.0,2954,0.0,2954,22.48,Unknown,GET,0.0,0.0,0.005223261727142041,0.0,0.005223261727142041,0.28198695434019067,0.0
217.146.219.171,1,0,200,0.0,2406,0.0,2406,20.73,Unknown,GET,0.0,0.0,0.004254288326169178,0.0,0.004254288326169178,0.2600351229302559,0.0
217.146.219.171,2,0,200,56865.0,7318,0.0,7318,41.97,Unknown,GET,0.3333333333333333,0.15084754755020294,0.012939684942188712,0.0,0.012939684942188712,0.5264676367285499,0.0
217.146.219.171,1,0,200,146215.0,152,0.0,152,15.69,Unknown,GET,0.0,0.38786906119850384,0.0002687663447953928,0.0,0.0002687663447953928,0.19681384846964375,0.0
217.146.219.171,1,0,200,27477.0,4795,0.0,4795,24.29,Unknown,GET,0.0,0.07288908931745232,0.008478517258512555,0.0,0.008478517258512555,0.30469141996989463,0.0
217.146.219.83,1,0,200,0.0,3252,0.0,3252,14.44,Unknown,GET,0.0,0.0,0.005750185218911956,0.0,0.005750185218911956,0.1811339688911189,0.0
217.146.220.99,1,0,200,0.0,90970,0.0,90970,24.18,Unknown,GET,0.0,0.0,0.16085312096076895,0.0,0.16085312096076895,0.3033115905669844,0.0
217.170.242.18,1,0,200,0.0,11,0.0,11,25.93,Unknown,GET,0.0,0.0,1.945019600492974e-05,0.0,1.945019600492974e-05,0.3252634219769192,0.0
217.170.255.226,1,0,200,0.0,2212,0.0,2212,21.05,Unknown,GET,0.0,0.0,0.0039112575966276895,0.0,0.0039112575966276895,0.2640491721023583,0.0
217.170.255.29,3,0,200,4.666666666666667,9252,14.0,9252,59.12,Unknown,GET,0.6666666666666666,1.2379411270569719e-05,0.016359383039782724,0.007838745800671893,0.016359383039782724,0.7415955845459107,0.0
217.170.255.29,2,0,200,47522.0,3208,0.0,3208,42.0,Unknown,GET,0.3333333333333333,0.12606308194286017,0.005672384434892237,0.0,0.005672384434892237,0.5268439538384345,0.0
217.172.105.239,2,0,200,12.5,7593,25.0,7593,25.69,Unknown,GET,0.3333333333333333,3.3159137331883176e-05,0.013425939842311956,0.013997760358342666,0.013425939842311956,0.32225288509784245,0.0
217.172.111.46,1,0,200,0.0,3495,0.0,3495,21.51,Unknown,GET,0.0,0.0,0.006179857730657222,0.0,0.006179857730657222,0.2698193677872554,0.0
217.182.175.224,1,0,404,0.0,32558,0.0,32558,19.43,Unknown,GET,0.0,0.0,0.05756904377531841,0.0,0.05756904377531841,0.24372804816859006,0.0
217.182.199.241,1,0,200,0.0,2227,0.0,2227,19.75,Unknown,GET,0.0,0.0,0.0039377805911798664,0.0,0.0039377805911798664,0.2477420973406924,0.0
217.218.102.201,2,0,200,40.5,4868,81.0,4868,43.53,Unknown,GET,0.3333333333333333,0.00010743560495530149,0.008607595831999815,0.04535274356103024,0.008607595831999815,0.546036126442549,0.0
217.218.111.20,1,0,200,0.0,4859,0.0,4859,19.63,Unknown,GET,0.0,0.0,0.00859168203526851,0.0,0.00859168203526851,0.24623682890115403,0.0
217.218.111.20,1,0,200,340445.0,475,0.0,475,14.3,Unknown,GET,0.0,0.9031090007162373,0.0008398948274856024,0.0,0.0008398948274856024,0.17937782237832414,0.0
217.218.111.20,1,0,200,21728.0,2212,0.0,2212,19.29,Unknown,GET,0.0,0.05763853887577261,0.0039112575966276895,0.0,0.0039112575966276895,0.24197190165579527,0.0
217.218.130.15,2,0,200,0.5,14812,1.0,14812,40.34,Unknown,GET,0.3333333333333333,1.326365493275327e-06,0.0261905730204563,0.0005599104143337066,0.0261905730204563,0.5060210737581536,0.0
217.218.130.15,2,0,200,1193.5,54956,0.0,54956,40.57,Unknown,GET,0.3333333333333333,0.0031660344324482056,0.09717317924062899,0.0,0.09717317924062899,0.5089061716006021,0.0
217.218.130.15,3,0,200,29754.666666666668,94233,59.0,94233,60.81,Unknown,GET,0.6666666666666666,0.07893112626115252,0.16662275637568585,0.03303471444568869,0.16662275637568585,0.7627947817360763,0.0
217.218.133.19,1,0,200,0.0,11,0.0,11,25.2,Unknown,GET,0.0,0.0,1.945019600492974e-05,0.0,1.945019600492974e-05,0.3161063723030607,0.0
217.218.140.58,1,0,200,0.0,6496,0.0,6496,14.57,Unknown,GET,0.0,0.0,0.011486224840729418,0.0,0.011486224840729418,0.1827646763672855,0.0
217.218.175.165,2,0,200,20.0,4919,40.0,4919,40.88,Unknown,GET,0.3333333333333333,5.305461973101308e-05,0.008697774013477218,0.022396416573348264,0.008697774013477218,0.5127947817360763,0.0
217.218.21.210,1,0,200,0.0,9420,0.0,9420,26.45,Unknown,GET,0.0,0.0,0.016656440578767105,0.0,0.016656440578767105,0.33178625188158556,0.0
217.218.21.46,1,0,200,0.0,3150,0.0,3150,11.33,Unknown,GET,0.0,0.0,0.005569828855957153,0.0,0.005569828855957153,0.14212242849974913,0.0
217.218.220.252,1,0,200,0.0,2946,0.0,2946,20.9,Unknown,GET,0.0,0.0,0.005209116130047547,0.0,0.005209116130047547,0.26216758655293526,0.0
217.218.234.6,1,0,200,0.0,11,0.0,11,17.07,Unknown,GET,0.0,0.0,1.945019600492974e-05,0.0,1.945019600492974e-05,0.2141244355243352,0.0
217.218.236.67,1,0,200,0.0,1885,0.0,1885,18.15,Unknown,GET,0.0,0.0,0.0033330563153902326,0.0,0.0033330563153902326,0.22767185148018063,0.0
217.218.237.142,1,0,200,0.0,11129,0.0,11129,15.48,Unknown,GET,0.0,0.0,0.01967829375807846,0.0,0.01967829375807846,0.19417962870045158,0.0
217.218.249.191,1,0,200,0.0,11,0.0,11,19.15,Unknown,GET,0.0,0.0,1.945019600492974e-05,0.0,1.945019600492974e-05,0.24021575514300048,0.0
217.218.249.33,1,0,200,0.0,3007,0.0,3007,29.21,Unknown,GET,0.0,0.0,0.005316976307893066,0.0,0.005316976307893066,0.3664074259909684,0.0
217.218.249.38,1,0,200,0.0,2193,0.0,2193,13.68,Unknown,GET,0.0,0.0,0.0038776618035282658,0.0,0.0038776618035282658,0.17160060210737582,0.0
217.218.252.199,1,0,200,0.0,2780,0.0,2780,14.15,Unknown,GET,0.0,0.0,0.004915594990336789,0.0,0.004915594990336789,0.17749623682890117,0.0
217.218.26.34,1,0,200,0.0,474,0.0,474,13.49,Unknown,GET,0.0,0.0,0.0008381266278487907,0.0,0.0008381266278487907,0.16921726041144006,0.0
217.218.26.34,1,0,200,331983.0,36196,0.0,36196,28.64,Unknown,GET,0.0,0.8806615911080458,0.06400175405403971,0.0,0.06400175405403971,0.35925740090316105,0.0
217.218.26.85,1,0,200,0.0,3167,0.0,3167,17.69,Unknown,GET,0.0,0.0,0.005599888249782954,0.0,0.005599888249782954,0.2219016557952835,0.0
217.218.6.200,1,0,200,0.0,31077,0.0,31077,19.87,Unknown,GET,0.0,0.0,0.054950340113200144,0.0,0.054950340113200144,0.24924736578023082,0.0
217.218.6.200,1,0,200,352079.0,1773,0.0,1773,17.99,Unknown,GET,0.0,0.9339708730137677,0.0031350179560673116,0.0,0.0031350179560673116,0.22566482689412945,0.0
217.218.74.168,2,0,200,1.5,5812,3.0,5812,35.28,Unknown,GET,0.3333333333333333,3.979096479825981e-06,0.01027677628915015,0.0016797312430011197,0.01027677628915015,0.442548921224285,0.0
217.218.74.173,1,0,200,0.0,28536,0.0,28536,18.82,Unknown,GET,0.0,0.0,0.050457344836061374,0.0,0.050457344836061374,0.23607626693426995,0.0
217.218.74.177,1,0,200,0.0,7356,594.0,7356,32.29,Unknown,GET,0.0,0.0,0.013006876528387562,0.3325867861142217,0.013006876528387562,0.4050426492724536,0.0
217.218.74.177,1,0,200,594.0,4128,594.0,4128,26.96,Unknown,GET,0.0,0.0015757222060110885,0.007299128100759088,0.3325867861142217,0.007299128100759088,0.3381836427496237,0.0
217.218.74.187,1,0,200,0.0,2207,0.0,2207,15.74,Unknown,GET,0.0,0.0,0.0039024165984436307,0.0,0.0039024165984436307,0.19744104365278475,0.0
217.218.85.34,1,0,200,0.0,1201,0.0,1201,23.24,Unknown,GET,0.0,0.0,0.0021236077638109654,0.0,0.0021236077638109654,0.2915203211239338,0.0
217.218.85.34,1,0,200,210376.0,1382,0.0,1382,15.84,Unknown,GET,0.0,0.5580709340265804,0.0024436518980739,0.0,0.0024436518980739,0.19869543401906672,0.0
217.218.86.253,1,0,200,0.0,11,0.0,11,11.12,Unknown,GET,0.0,0.0,1.945019600492974e-05,0.0,1.945019600492974e-05,0.13948820873055695,0.0
217.218.86.253,1,0,200,262507.0,11627,0.0,11627,25.1,Unknown,GET,0.0,0.6963604530864526,0.020558857177210735,0.0,0.020558857177210735,0.31485198193677877,0.0
217.218.86.253,1,0,200,12897.0,1183,0.0,1183,25.8,Unknown,GET,0.0,0.03421227153354378,0.002091780170348353,0.0,0.002091780170348353,0.32363271450075265,0.0
217.219.121.194,1,0,200,0.0,1322,0.0,1322,25.23,Unknown,GET,0.0,0.0,0.0023375599198651926,0.0,0.0023375599198651926,0.31648268941294533,0.0
217.219.131.141,1,0,200,0.0,2212,0.0,2212,17.65,Unknown,GET,0.0,0.0,0.0039112575966276895,0.0,0.0039112575966276895,0.2213998996487707,0.0
217.219.134.237,1,0,304,0.0,0,0.0,0,19.17,Unknown,GET,0.0,0.0,0.0,0.0,0.0,0.24046663321625691,0.0
217.219.135.194,1,0,200,0.0,19552,0.0,19552,23.75,Unknown,GET,0.0,0.0,0.03457183929894421,0.0,0.03457183929894421,0.2979177119919719,0.0
217.219.135.194,1,0,200,145088.0,2436,0.0,2436,21.96,Unknown,GET,0.0,0.38487943337666125,0.004307334315273532,0.0,0.004307334315273532,0.27546412443552437,0.0
217.219.142.247,1,0,200,0.0,12590,0.0,12590,18.03,Unknown,GET,0.0,0.0,0.022261633427460494,0.0,0.022261633427460494,0.22616658304064227,0.0
217.219.142.247,1,0,200,789.0,18425,0.0,18425,11.9,Unknown,GET,0.0,0.002093004748388466,0.03257907830825731,0.0,0.03257907830825731,0.14927245358755645,0.0
217.219.156.196,1,0,200,0.0,1484,0.0,1484,20.57,Unknown,GET,0.0,0.0,0.002624008261028703,0.0,0.002624008261028703,0.2580280983442047,0.0
217.219.159.56,1,0,200,0.0,3747,0.0,3747,25.4,Unknown,GET,0.0,0.0,0.006625444039133795,0.0,0.006625444039133795,0.31861515303562465,0.0
217.219.178.130,1,0,200,0.0,8332,0.0,8332,14.01,Unknown,GET,0.0,0.0,0.014732639373915873,0.0,0.014732639373915873,0.17574009031610638,0.0
217.219.179.55,1,0,200,0.0,2279,0.0,2279,23.19,Unknown,GET,0.0,0.0,0.00402972697229408,0.0,0.00402972697229408,0.2908931259407928,0.0
217.219.179.58,1,0,200,0.0,1089,0.0,1089,21.66,Unknown,GET,0.0,0.0,0.0019255694044880444,0.0,0.0019255694044880444,0.2717009533366784,0.0
217.219.180.112,1,0,200,0.0,3939,0.0,3939,23.75,Unknown,GET,0.0,0.0,0.006964938369401659,0.0,0.006964938369401659,0.2979177119919719,0.0
217.219.182.130,1,0,200,0.0,185207,0.0,185207,24.36,Unknown,GET,0.0,0.0,0.32748295013500206,0.0,0.32748295013500206,0.305569493226292,0.0
217.219.193.10,1,0,200,0.0,0,0.0,0,16.53,Unknown,POST,0.0,0.0,0.0,0.0,0.0,0.20735072754641246,0.0
217.219.203.140,1,0,200,0.0,258,0.0,258,11.92,Unknown,GET,0.0,0.0,0.000456195506297443,0.0,0.000456195506297443,0.14952333166081286,0.0
217.219.217.193,1,0,200,0.0,33014,0.0,33014,17.33,Unknown,GET,0.0,0.0,0.058375342809704585,0.0,0.058375342809704585,0.2173858504766683,0.0
217.219.226.226,1,0,302,0.0,0,0.0,0,24.45,Unknown,GET,0.0,0.0,0.0,0.0,0.0,0.3066984445559458,0.0
217.219.227.156,1,0,200,0.0,2302,0.0,2302,17.29,Unknown,GET,0.0,0.0,0.004070395563940751,0.0,0.004070395563940751,0.21688409433015554,0.0
217.219.25.230,1,0,200,0.0,10421,0.0,10421,16.53,Unknown,GET,0.0,0.0,0.01842640841521571,0.0,0.01842640841521571,0.20735072754641246,0.0
217.219.26.240,1,0,200,0.0,6496,0.0,6496,10.89,Unknown,GET,0.0,0.0,0.011486224840729418,0.0,0.011486224840729418,0.1366031108881084,0.0
217.219.30.147,1,0,302,0.0,0,0.0,0,28.76,Unknown,GET,0.0,0.0,0.0,0.0,0.0,0.36076266934269946,0.0
217.219.39.102,1,0,200,0.0,3510,0.0,3510,24.13,Unknown,GET,0.0,0.0,0.006206380725209399,0.0,0.006206380725209399,0.30268439538384345,0.0
217.219.39.102,1,0,200,89908.0,2411,0.0,2411,23.85,Unknown,GET,0.0,0.2385017375387962,0.004263129324353237,0.0,0.004263129324353237,0.2991721023582539,0.0
217.219.52.1,2,0,200,42.5,14108,85.0,14108,44.84,Unknown,GET,0.3333333333333333,0.00011274106692840279,0.024945760476140798,0.04759238521836506,0.024945760476140798,0.562468640240843,0.0
217.219.52.1,2,0,200,4171.5,2323,76.0,2323,42.88,Unknown,GET,0.3333333333333333,0.011065867310396053,0.004107527756313799,0.0425531914893617,0.004107527756313799,0.537882589061716,0.0
217.219.58.194,1,0,200,0.0,16988,0.0,16988,18.78,Unknown,GET,0.0,0.0,0.030038175430158767,0.0,0.030038175430158767,0.23557451078775718,0.0
217.219.65.2,1,0,200,0.0,9839,0.0,9839,19.18,Unknown,GET,0.0,0.0,0.01739731622659125,0.0,0.01739731622659125,0.2405920722528851,0.0
217.219.65.231,1,0,200,0.0,6496,0.0,6496,17.86,Unknown,GET,0.0,0.0,0.011486224840729418,0.0,0.011486224840729418,0.22403411941796286,0.0
217.219.66.60,1,0,200,0.0,106932,0.0,106932,33.17,Unknown,GET,0.0,0.0,0.18907712356355882,0.0,0.18907712356355882,0.4160812844957351,0.0
217.219.67.122,1,0,200,0.0,37231,0.0,37231,22.78,Unknown,GET,0.0,0.0,0.06583184067813992,0.0,0.06583184067813992,0.28575012543903666,0.0
217.219.68.163,2,0,200,3.5,7322,7.0,7322,37.68,Unknown,GET,0.3333333333333333,9.284558452927288e-06,0.01294675774073596,0.003919372900335946,0.01294675774073596,0.4726542900150527,0.0
217.219.68.234,1,0,200,0.0,4247,0.0,4247,22.33,Unknown,GET,0.0,0.0,0.007509543857539692,0.0,0.007509543857539692,0.2801053687907677,0.0
217.219.76.102,1,0,200,0.0,18792,0.0,18792,14.95,Unknown,GET,0.0,0.0,0.033228007574967244,0.0,0.033228007574967244,0.18753135975915705,0.0
217.219.76.102,1,0,200,5372.0,11,0.0,11,27.52,Unknown,GET,0.0,0.014250470859750113,1.945019600492974e-05,0.0,1.945019600492974e-05,0.3452082288008028,0.0
217.219.76.102,1,0,200,2409.0,41687,0.0,41687,16.69,Unknown,GET,0.0,0.0063904289466005255,0.07371093825977328,0.0,0.07371093825977328,0.20935775213246363,0.0
217.219.76.102,1,0,200,16917.0,55531,0.0,55531,22.51,Unknown,GET,0.0,0.04487625009947741,0.09818989403179576,0.0,0.09818989403179576,0.2823632714500753,0.0
217.219.76.102,1,0,200,35578.0,2948,0.0,2948,25.33,Unknown,GET,0.0,0.09437886303949916,0.00521265252932117,0.0,0.00521265252932117,0.31773707977922727,0.0
217.219.76.102,1,0,200,26997.0,3923,0.0,3923,21.92,Unknown,GET,0.0,0.071615778443908,0.0069366471752126705,0.0,0.0069366471752126705,0.27496236828901155,0.0
217.219.76.102,1,0,200,5499.0,2756,0.0,2756,20.47,Unknown,GET,0.0,0.014587367695042045,0.004873158199053306,0.0,0.004873158199053306,0.2567737079779227,0.0
217.219.76.102,1,0,200,37374.0,1315,0.0,1315,20.05,Unknown,GET,0.0,0.09914316789134414,0.00232518252240751,0.0,0.00232518252240751,0.2515052684395384,0.0
217.219.79.194,1,0,200,0.0,4484,0.0,4484,19.72,Unknown,GET,0.0,0.0,0.007928607171464087,0.0,0.007928607171464087,0.24736578023080782,0.0
217.219.8.1,1,0,200,0.0,36441,0.0,36441,17.12,Unknown,GET,0.0,0.0,0.0644349629650586,0.0,0.0644349629650586,0.2147516307074762,0.0
217.219.81.182,1,0,200,0.0,4120,0.0,4120,17.75,Unknown,GET,0.0,0.0,0.007284982503664594,0.0,0.007284982503664594,0.22265429001505269,0.0
217.219.94.8,1,0,200,0.0,3106,0.0,3106,27.4,Unknown,GET,0.0,0.0,0.005492028071937434,0.0,0.005492028071937434,0.3437029603612644,0.0
217.23.5.42,1,0,200,0.0,36399,0.0,36399,19.46,Unknown,GET,0.0,0.0,0.06436069858031251,0.0,0.06436069858031251,0.24410436527847468,0.0
217.24.144.81,1,0,200,0.0,1205,0.0,1205,16.07,Unknown,GET,0.0,0.0,0.0021306805623582123,0.0,0.0021306805623582123,0.2015805318615153,0.0
217.24.145.54,2,0,200,0.0,17701,0.0,17701,37.42,Unknown,GET,0.3333333333333333,0.0,0.031298901771205576,0.0,0.031298901771205576,0.46939287506271954,0.0
217.24.148.38,1,0,200,0.0,4328,0.0,4328,25.5,Unknown,GET,0.0,0.0,0.007652768028121447,0.0,0.007652768028121447,0.31986954340190665,0.0
217.24.148.53,1,0,200,0.0,1186,0.0,1186,23.38,Unknown,GET,0.0,0.0,0.0020970847692587885,0.0,0.0020970847692587885,0.29327646763672854,0.0
217.24.148.7,1,0,200,0.0,7370,0.0,7370,22.8,Unknown,GET,0.0,0.0,0.013031631323302926,0.0,0.013031631323302926,0.286001003512293,0.0
217.24.148.7,1,0,499,587.0,0,0.0,0,18.71,Unknown,GET,0.0,0.0015571530891052337,0.0,0.0,0.0,0.23469643753135977,0.0
217.24.149.57,1,0,200,0.0,70590,0.0,70590,22.87,Unknown,GET,0.0,0.0,0.12481721236254457,0.0,0.12481721236254457,0.28687907676869046,0.0
217.24.150.162,1,0,200,0.0,3908,0.0,3908,16.78,Unknown,GET,0.0,0.0,0.006910124180660494,0.0,0.006910124180660494,0.21048670346211742,0.0
217.24.151.135,2,0,200,6.5,4853,13.0,4853,38.7,Unknown,GET,0.3333333333333333,1.7242751412579252e-05,0.00858107283744764,0.007278835386338186,0.00858107283744764,0.485449071751129,0.0
217.24.151.231,2,0,200,0.0,4853,0.0,4853,44.85,Unknown,GET,0.3333333333333333,0.0,0.00858107283744764,0.0,0.00858107283744764,0.5625940792774712,0.0
217.24.151.233,1,0,200,0.0,11129,0.0,11129,24.37,Unknown,GET,0.0,0.0,0.01967829375807846,0.0,0.01967829375807846,0.3056949322629202,0.0
217.24.151.24,1,0,200,0.0,8126,0.0,8126,15.09,Unknown,GET,0.0,0.0,0.014368390248732642,0.0,0.014368390248732642,0.18928750627195184,0.0
217.24.152.184,1,0,200,0.0,3348,0.0,3348,15.72,Unknown,GET,0.0,0.0,0.005919932384045888,0.0,0.005919932384045888,0.19719016557952837,0.0
217.24.153.145,1,0,200,0.0,17355,0.0,17355,20.54,Unknown,GET,0.0,0.0,0.030687104696868694,0.0,0.030687104696868694,0.2576517812343201,0.0
217.24.153.41,1,0,200,0.0,152,0.0,152,28.63,Unknown,GET,0.0,0.0,0.0002687663447953928,0.0,0.0002687663447953928,0.35913196186653285,0.0
217.24.155.126,1,0,200,0.0,713,0.0,713,10.42,Unknown,GET,0.0,0.0,0.0012607263410468095,0.0,0.0012607263410468095,0.13070747616658304,0.0
217.24.156.3,1,0,200,0.0,3121,0.0,3121,21.39,Unknown,GET,0.0,0.0,0.005518551066489611,0.0,0.005518551066489611,0.268314099347717,0.0
217.24.156.35,1,0,200,0.0,18870,0.0,18870,13.12,Unknown,GET,0.0,0.0,0.033365927146638566,0.0,0.033365927146638566,0.16457601605619668,0.0
217.24.157.177,1,0,200,0.0,2490,0.0,2490,16.83,Unknown,GET,0.0,0.0,0.004402817095661368,0.0,0.004402817095661368,0.2111138986452584,0.0
217.24.157.50,2,0,200,2.5,1219,5.0,1219,38.18,Unknown,GET,0.3333333333333333,6.631827466376635e-06,0.0021554353572735777,0.002799552071668533,0.0021554353572735777,0.4789262418464626,0.0
217.24.158.179,1,0,200,0.0,2286,0.0,2286,17.9,Unknown,GET,0.0,0.0,0.0040421043697517626,0.0,0.0040421043697517626,0.22453587556447566,0.0
217.24.158.212,1,0,200,0.0,4912,0.0,4912,17.33,Unknown,GET,0.0,0.0,0.008685396616019535,0.0,0.008685396616019535,0.2173858504766683,0.0
217.25.48.22,1,0,200,0.0,1205,0.0,1205,20.04,Unknown,GET,0.0,0.0,0.0021306805623582123,0.0,0.0021306805623582123,0.2513798294029102,0.0
217.60.145.148,1,0,200,0.0,2916,0.0,2916,17.32,Unknown,GET,0.0,0.0,0.005156070140943193,0.0,0.005156070140943193,0.21726041144004016,0.0
217.60.149.23,1,0,200,0.0,1257,0.0,1257,12.69,Unknown,GET,0.0,0.0,0.0022226269434724257,0.0,0.0022226269434724257,0.15918213748118415,0.0
217.60.151.177,1,0,200,0.0,7146,0.0,7146,23.9,Unknown,GET,0.0,0.0,0.012635554604657085,0.0,0.012635554604657085,0.2997992975413949,0.0
217.60.172.89,1,0,200,0.0,1906,0.0,1906,23.76,Unknown,GET,0.0,0.0,0.0033701885077632803,0.0,0.0033701885077632803,0.29804315102860013,0.0
217.60.198.9,1,0,200,0.0,2554,0.0,2554,24.22,Unknown,GET,0.0,0.0,0.004515981872417324,0.0,0.004515981872417324,0.30381334671349725,0.0
217.60.246.151,1,0,200,0.0,2749,0.0,2749,12.3,Unknown,GET,0.0,0.0,0.0048607808015956235,0.0,0.0048607808015956235,0.15429001505268441,0.0
217.60.250.164,1,0,200,0.0,2949,0.0,2949,21.49,Unknown,GET,0.0,0.0,0.0052144207289579825,0.0,0.0052144207289579825,0.269568489713999,0.0
217.66.195.161,1,0,200,0.0,1998,0.0,1998,23.38,Unknown,GET,0.0,0.0,0.0035328628743499656,0.0,0.0035328628743499656,0.29327646763672854,0.0
217.66.195.161,1,0,200,76666.0,1675,0.0,1675,14.84,Unknown,GET,0.0,0.20337427381489243,0.002961734391659756,0.0,0.002961734391659756,0.18615153035624687,0.0
217.66.203.161,2,0,200,55.0,6416,110.0,6416,40.05,Unknown,GET,0.3333333333333333,0.00014590020426028595,0.011344768869784473,0.06159014557670773,0.011344768869784473,0.5023833416959358,0.0
217.66.212.242,1,0,200,0.0,474,0.0,474,19.42,Unknown,GET,0.0,0.0,0.0008381266278487907,0.0,0.0008381266278487907,0.24360260913196188,0.0
217.66.220.157,1,0,200,0.0,3906,0.0,3906,29.21,Unknown,GET,0.0,0.0,0.00690658778138687,0.0,0.00690658778138687,0.3664074259909684,0.0
217.66.220.157,1,0,200,273813.0,2184,0.0,2184,29.62,Unknown,GET,0.0,0.7263522296203941,0.0038617480067969596,0.0,0.0038617480067969596,0.3715504264927246,0.0
217.66.222.21,1,0,200,0.0,44349,0.0,44349,11.68,Unknown,GET,0.0,0.0,0.07841788569296627,0.0,0.07841788569296627,0.14651279478173607,0.0
220.181.108.83,1,0,200,0.0,233623,0.0,233623,32.47,Unknown,GET,0.0,0.0,0.4130921037508819,0.0,0.4130921037508819,0.4073005519317612,0.0
23.101.169.3,1,0,200,0.0,7146,0.0,7146,15.42,Unknown,GET,0.0,0.0,0.012635554604657085,0.0,0.012635554604657085,0.1934269944806824,0.0
23.101.169.3,1,0,200,1273.0,11,0.0,11,24.9,Unknown,GET,0.0,0.0033769265458789824,1.945019600492974e-05,0.0,1.945019600492974e-05,0.3123432012042147,0.0
23.101.169.3,1,0,200,1660.0,11,0.0,11,24.85,Unknown,GET,0.0,0.004403533437674086,1.945019600492974e-05,0.0,1.945019600492974e-05,0.3117160060210738,0.0
23.101.169.3,1,0,200,22980.0,8008,0.0,8008,15.02,Unknown,GET,0.0,0.060959758070934025,0.014159742691588852,0.0,0.014159742691588852,0.18840943301555443,0.0
23.101.169.3,1,0,200,15920.0,11,0.0,11,22.47,Unknown,GET,0.0,0.04223147730588641,1.945019600492974e-05,0.0,1.945019600492974e-05,0.28186151530356246,0.0
23.101.169.3,1,0,200,265997.0,2058,0.0,2058,19.46,Unknown,GET,0.0,0.7056184842295142,0.003638954852558673,0.0,0.003638954852558673,0.24410436527847468,0.0
23.101.169.3,1,0,200,1450.0,11,0.0,11,22.77,Unknown,GET,0.0,0.0038464599304984482,1.945019600492974e-05,0.0,1.945019600492974e-05,0.2856246864024084,0.0
23.101.169.3,2,0,200,4654.5,22,0.0,22,41.15,Unknown,GET,0.3333333333333333,0.012347136376900018,3.890039200985948e-05,0.0,3.890039200985948e-05,0.5161816357250376,0.0
23.101.169.3,1,0,200,434.0,116467,0.0,116467,25.98,Unknown,GET,0.0,0.0011512852481629838,0.20593690710055929,0.0,0.20593690710055929,0.32589061716006024,0.0
23.101.169.3,1,0,200,2759.0,11,0.0,11,20.38,Unknown,GET,0.0,0.007318884791893254,1.945019600492974e-05,0.0,1.945019600492974e-05,0.2556447566482689,0.0
23.101.169.3,1,0,200,4687.0,2759,0.0,2759,19.16,Unknown,GET,0.0,0.012433350133962915,0.004878462797963741,0.0,0.004878462797963741,0.2403411941796287,0.0
23.101.169.3,1,0,200,9532.0,6927,0.0,6927,25.48,Unknown,GET,0.0,0.025285831763800833,0.012248318884195301,0.0,0.012248318884195301,0.3196186653286503,0.0
23.101.169.3,1,0,200,7385.0,185207,0.0,185207,22.9,Unknown,GET,0.0,0.01959041833567658,0.32748295013500206,0.0,0.32748295013500206,0.287255393878575,0.0
23.101.169.3,1,0,200,2740.0,56076,0.0,56076,23.66,Unknown,GET,0.0,0.007268482903148792,0.09915356283385819,0.0,0.09915356283385819,0.29678876066231813,0.0
23.101.169.3,2,0,200,3465.0,22,0.0,22,36.68,Unknown,GET,0.3333333333333333,0.009191712868398016,3.890039200985948e-05,0.0,3.890039200985948e-05,0.46011038635223284,0.0
23.101.169.3,1,0,200,12338.0,11,0.0,11,14.77,Unknown,GET,0.0,0.03272939491206197,1.945019600492974e-05,0.0,1.945019600492974e-05,0.18527345709984946,0.0
23.101.169.3,1,0,200,10436.0,17572,495.0,17572,17.16,Unknown,GET,0.0,0.027683900575642625,0.031070804018056855,0.27715565509518475,0.031070804018056855,0.21525338685398895,0.0
23.101.169.3,1,0,200,495.0,2758,0.0,2758,16.9,Unknown,GET,0.0,0.0013131018383425736,0.00487669459832693,0.0,0.00487669459832693,0.21199197190165578,0.0
23.101.169.3,1,0,200,12093.0,11,0.0,11,23.93,Unknown,GET,0.0,0.032079475820357056,1.945019600492974e-05,0.0,1.945019600492974e-05,0.30017561465127945,0.0
